tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,hora
Denuncia,14/09/2021,15:37:06,MATADEROS,15
Denuncia,14/09/2021,19:08:45,LINIERS,19
Denuncia,14/09/2021,20:39:35,PALERMO,20
Denuncia,14/09/2021,12:27:50,RECOLETA,12
Denuncia,14/09/2021,01:17:05,PARQUE CHACABUCO,01
Denuncia,14/09/2021,16:44:18,RECOLETA,16
Denuncia,14/09/2021,15:01:42,CHACARITA,15
Denuncia,15/09/2021,22:28:28,CONSTITUCION,22
Denuncia,15/09/2021,04:11:41,BELGRANO,04
Denuncia,15/09/2021,17:40:10,LINIERS,17
Denuncia,15/09/2021,17:49:22,VILLA URQUIZA,17
Denuncia,15/09/2021,12:46:00,BOEDO,12
Denuncia,15/09/2021,18:39:51,PALERMO,18
Denuncia,15/09/2021,11:07:10,BALVANERA,11
Denuncia,15/09/2021,23:40:01,CHACARITA,23
Denuncia,16/09/2021,11:35:18,FLORES,11
Denuncia,16/09/2021,11:35:25,VILLA URQUIZA,11
Denuncia,16/09/2021,15:30:12,COLEGIALES,15
Denuncia,16/09/2021,14:12:50,COLEGIALES,14
Denuncia,16/09/2021,09:21:46,LINIERS,09
Denuncia,16/09/2021,15:42:42,PALERMO,15
Denuncia,17/09/2021,08:38:05,CONSTITUCION,08
Denuncia,17/09/2021,17:00:28,BALVANERA,17
Denuncia,17/09/2021,13:00:02,RECOLETA,13
Denuncia,17/09/2021,14:43:51,PALERMO,14
Denuncia,17/09/2021,13:25:31,PALERMO,13
Denuncia,17/09/2021,12:32:18,MATADEROS,12
Denuncia,17/09/2021,19:48:55,PALERMO,19
Denuncia,17/09/2021,12:59:03,PALERMO,12
Denuncia,17/09/2021,15:11:07,BELGRANO,15
Denuncia,17/09/2021,20:29:32,BELGRANO,20
Denuncia,17/09/2021,02:51:32,PALERMO,02
Denuncia,18/09/2021,10:15:02,COGHLAN,10
Denuncia,18/09/2021,19:10:32,LINIERS,19
Denuncia,18/09/2021,13:05:36,ALMAGRO,13
Denuncia,18/09/2021,23:50:18,CABALLITO,23
Denuncia,18/09/2021,10:07:00,VILLA URQUIZA,10
Denuncia,18/09/2021,18:13:37,PALERMO,18
Denuncia,18/09/2021,23:42:08,PALERMO,23
Denuncia,18/09/2021,18:08:59,PALERMO,18
Denuncia,18/09/2021,22:25:47,FLORES,22
Denuncia,18/09/2021,09:16:26,SAN NICOLAS,09
Denuncia,18/09/2021,17:05:11,ALMAGRO,17
Denuncia,18/09/2021,21:43:52,VILLA CRESPO,21
Denuncia,18/09/2021,23:13:18,PALERMO,23
Denuncia,18/09/2021,00:05:08,BELGRANO,00
Denuncia,18/09/2021,00:16:02,PARQUE CHACABUCO,00
Denuncia,18/09/2021,20:52:16,BOCA,20
Denuncia,19/09/2021,22:39:01,BALVANERA,22
Denuncia,19/09/2021,14:19:22,FLORESTA,14
Denuncia,19/09/2021,17:55:11,ALMAGRO,17
Denuncia,19/09/2021,18:06:10,VILLA REAL,18
Denuncia,19/09/2021,04:28:35,CABALLITO,04
Denuncia,19/09/2021,12:26:02,RECOLETA,12
Denuncia,19/09/2021,02:20:19,ALMAGRO,02
Denuncia,19/09/2021,21:18:53,VILLA DEL PARQUE,21
Denuncia,19/09/2021,02:25:51,VILLA CRESPO,02
Denuncia,19/09/2021,10:52:17,VILLA SANTA RITA,10
Denuncia,19/09/2021,16:36:12,PALERMO,16
Denuncia,19/09/2021,17:33:51,MATADEROS,17
Denuncia,19/09/2021,19:34:21,PALERMO,19
Denuncia,19/09/2021,18:55:28,VILLA URQUIZA,18
Denuncia,19/09/2021,03:13:40,RETIRO,03
Denuncia,19/09/2021,03:10:33,RETIRO,03
Denuncia,19/09/2021,03:17:05,RETIRO,03
Denuncia,19/09/2021,02:06:44,PALERMO,02
Denuncia,19/09/2021,03:31:16,VILLA DEL PARQUE,03
Denuncia,19/09/2021,21:22:06,VILLA DEL PARQUE,21
Denuncia,20/09/2021,23:28:32,BELGRANO,23
Denuncia,20/09/2021,18:56:28,VILLA PUEYRREDON,18
Denuncia,20/09/2021,04:04:42,PALERMO,04
Denuncia,20/09/2021,12:50:30,PALERMO,12
Denuncia,20/09/2021,12:11:26,RECOLETA,12
Denuncia,20/09/2021,11:23:52,VILLA URQUIZA,11
Denuncia,20/09/2021,11:23:07,VILLA LURO,11
Denuncia,20/09/2021,13:43:25,PALERMO,13
Denuncia,20/09/2021,13:49:49,PALERMO,13
Denuncia,20/09/2021,21:21:54,BELGRANO,21
Denuncia,20/09/2021,17:39:47,ALMAGRO,17
Denuncia,20/09/2021,09:38:51,VILLA URQUIZA,09
Denuncia,20/09/2021,17:38:19,RECOLETA,17
Denuncia,20/09/2021,11:26:12,RECOLETA,11
Denuncia,20/09/2021,18:16:34,BELGRANO,18
Denuncia,20/09/2021,09:43:48,NUEVA POMPEYA,09
Denuncia,20/09/2021,19:39:43,RECOLETA,19
Denuncia,21/09/2021,12:01:40,PALERMO,12
Denuncia,21/09/2021,08:02:58,BARRACAS,08
Denuncia,21/09/2021,10:47:31,BOCA,10
Denuncia,21/09/2021,10:35:48,VILLA SANTA RITA,10
Denuncia,21/09/2021,11:04:56,PALERMO,11
Denuncia,21/09/2021,09:55:12,FLORESTA,09
Denuncia,21/09/2021,17:42:27,BELGRANO,17
Denuncia,21/09/2021,15:53:16,VILLA CRESPO,15
Denuncia,21/09/2021,18:37:03,RECOLETA,18
Denuncia,21/09/2021,17:05:29,MONTE CASTRO,17
Denuncia,21/09/2021,19:06:12,VELEZ SARSFIELD,19
Denuncia,21/09/2021,18:30:35,PALERMO,18
Denuncia,21/09/2021,22:56:31,VILLA DEL PARQUE,22
Denuncia,21/09/2021,20:13:52,MATADEROS,20
Denuncia,21/09/2021,22:35:39,CABALLITO,22
Denuncia,21/09/2021,23:57:20,MONSERRAT,23
Denuncia,21/09/2021,22:37:01,BELGRANO,22
Denuncia,22/09/2021,01:06:55,BOCA,01
Denuncia,22/09/2021,00:22:28,SAN TELMO,00
Denuncia,22/09/2021,08:49:40,MONTE CASTRO,08
Denuncia,22/09/2021,08:45:19,BOCA,08
Denuncia,22/09/2021,21:47:02,PATERNAL,21
Denuncia,22/09/2021,07:24:27,PUERTO MADERO,07
Denuncia,22/09/2021,12:32:36,RETIRO,12
Denuncia,22/09/2021,19:05:28,PATERNAL,19
Denuncia,22/09/2021,19:42:19,CABALLITO,19
Denuncia,22/09/2021,15:23:43,VILLA ORTUZAR,15
Denuncia,22/09/2021,00:12:15,ALMAGRO,00
Denuncia,22/09/2021,00:22:10,CABALLITO,00
Denuncia,22/09/2021,10:35:04,RETIRO,10
Denuncia,22/09/2021,21:24:01,SAAVEDRA,21
Denuncia,22/09/2021,17:09:02,VILLA DEL PARQUE,17
Denuncia,23/09/2021,14:50:07,VILLA URQUIZA,14
Denuncia,23/09/2021,18:06:55,MATADEROS,18
Denuncia,23/09/2021,16:25:20,SAN NICOLAS,16
Denuncia,23/09/2021,19:02:11,ALMAGRO,19
Denuncia,23/09/2021,14:54:02,PALERMO,14
Denuncia,23/09/2021,13:32:57,BELGRANO,13
Denuncia,23/09/2021,13:12:52,PALERMO,13
Denuncia,23/09/2021,08:47:47,BELGRANO,08
Denuncia,24/09/2021,11:25:13,BOCA,11
Denuncia,24/09/2021,13:14:20,PARQUE AVELLANEDA,13
Denuncia,24/09/2021,10:25:30,NUÑEZ,10
Denuncia,24/09/2021,11:11:20,VILLA CRESPO,11
Denuncia,24/09/2021,13:49:35,CABALLITO,13
Denuncia,24/09/2021,18:07:33,ALMAGRO,18
Denuncia,24/09/2021,23:42:40,MONSERRAT,23
Denuncia,24/09/2021,04:10:37,RECOLETA,04
Denuncia,24/09/2021,03:09:04,ALMAGRO,03
Denuncia,24/09/2021,15:04:24,BALVANERA,15
Denuncia,24/09/2021,23:16:29,RECOLETA,23
Denuncia,24/09/2021,22:56:31,PALERMO,22
Denuncia,24/09/2021,11:09:30,BELGRANO,11
Denuncia,24/09/2021,19:45:31,NUÑEZ,19
Denuncia,24/09/2021,22:10:36,VILLA CRESPO,22
Denuncia,24/09/2021,17:28:08,PALERMO,17
Denuncia,25/09/2021,16:13:24,SAN NICOLAS,16
Denuncia,25/09/2021,18:33:04,SAAVEDRA,18
Denuncia,25/09/2021,16:04:34,MONTE CASTRO,16
Denuncia,25/09/2021,22:58:47,PALERMO,22
Denuncia,25/09/2021,16:14:01,PALERMO,16
Denuncia,25/09/2021,13:24:08,BALVANERA,13
Denuncia,25/09/2021,20:50:49,PALERMO,20
Denuncia,25/09/2021,00:27:43,VILLA CRESPO,00
Denuncia,25/09/2021,02:44:28,VILLA CRESPO,02
Denuncia,25/09/2021,09:13:53,MATADEROS,09
Denuncia,26/09/2021,17:47:02,VILLA REAL,17
Denuncia,26/09/2021,15:57:03,NUÑEZ,15
Denuncia,26/09/2021,13:09:08,BOCA,13
Denuncia,26/09/2021,11:55:10,BOCA,11
Denuncia,26/09/2021,15:37:33,BALVANERA,15
Denuncia,26/09/2021,19:56:31,CABALLITO,19
Denuncia,26/09/2021,11:57:41,PALERMO,11
Denuncia,26/09/2021,18:46:59,VILLA DEVOTO,18
Denuncia,26/09/2021,13:17:42,COLEGIALES,13
Denuncia,26/09/2021,23:20:46,VILLA LUGANO,23
Denuncia,27/09/2021,08:45:57,SAN NICOLAS,08
Denuncia,27/09/2021,14:44:47,VILLA DEL PARQUE,14
Denuncia,27/09/2021,11:53:17,LINIERS,11
Denuncia,27/09/2021,14:22:59,BELGRANO,14
Denuncia,27/09/2021,21:07:44,PARQUE CHAS,21
Denuncia,27/09/2021,12:47:22,RECOLETA,12
Denuncia,27/09/2021,00:56:25,MONSERRAT,00
Denuncia,27/09/2021,15:45:11,RECOLETA,15
Denuncia,27/09/2021,16:06:41,BELGRANO,16
Denuncia,27/09/2021,17:29:11,LINIERS,17
Denuncia,27/09/2021,14:51:54,SAAVEDRA,14
Denuncia,27/09/2021,13:38:12,PALERMO,13
Denuncia,27/09/2021,12:03:52,CHACARITA,12
Denuncia,27/09/2021,02:34:27,PALERMO,02
Denuncia,27/09/2021,02:51:36,BALVANERA,02
Denuncia,27/09/2021,22:19:53,CHACARITA,22
Denuncia,27/09/2021,17:42:57,CHACARITA,17
Denuncia,27/09/2021,20:49:58,AGRONOMIA,20
Denuncia,27/09/2021,19:49:49,VILLA RIACHUELO,19
Denuncia,28/09/2021,08:47:45,NUÑEZ,08
Denuncia,28/09/2021,22:23:52,CHACARITA,22
Denuncia,28/09/2021,10:20:36,LINIERS,10
Denuncia,28/09/2021,17:36:09,BOCA,17
Denuncia,28/09/2021,14:48:58,RECOLETA,14
Denuncia,28/09/2021,12:51:24,VILLA SANTA RITA,12
Denuncia,28/09/2021,14:55:50,PALERMO,14
Denuncia,28/09/2021,20:13:37,CABALLITO,20
Denuncia,28/09/2021,19:43:20,ALMAGRO,19
Denuncia,28/09/2021,09:03:36,RECOLETA,09
Denuncia,28/09/2021,21:45:58,CABALLITO,21
Denuncia,28/09/2021,15:16:53,RECOLETA,15
Denuncia,29/09/2021,13:55:03,SAAVEDRA,13
Denuncia,29/09/2021,12:37:53,PALERMO,12
Denuncia,29/09/2021,16:32:17,PALERMO,16
Denuncia,29/09/2021,18:58:07,SAAVEDRA,18
Denuncia,29/09/2021,14:50:44,CABALLITO,14
Denuncia,29/09/2021,19:12:23,CABALLITO,19
Denuncia,29/09/2021,16:49:44,CABALLITO,16
Denuncia,29/09/2021,17:09:41,PARQUE CHAS,17
Denuncia,29/09/2021,09:26:12,PALERMO,09
Denuncia,29/09/2021,19:10:18,CABALLITO,19
Denuncia,30/09/2021,14:23:31,SAN TELMO,14
Denuncia,30/09/2021,14:44:25,FLORES,14
Denuncia,30/09/2021,23:24:23,MONSERRAT,23
Denuncia,30/09/2021,18:12:33,VILLA SANTA RITA,18
Denuncia,30/09/2021,10:59:15,BELGRANO,10
Denuncia,30/09/2021,10:33:37,VELEZ SARSFIELD,10
Denuncia,30/09/2021,10:13:14,COLEGIALES,10
Denuncia,30/09/2021,11:50:11,VILLA CRESPO,11
Denuncia,30/09/2021,16:16:20,CABALLITO,16
Denuncia,30/09/2021,11:10:53,RECOLETA,11
Denuncia,01/10/2021,19:57:36,RECOLETA,19
Denuncia,01/10/2021,20:35:49,VILLA SANTA RITA,20
Denuncia,01/10/2021,23:49:55,ALMAGRO,23
Denuncia,01/10/2021,22:27:29,PARQUE CHACABUCO,22
Denuncia,01/10/2021,14:47:57,BELGRANO,14
Denuncia,01/10/2021,11:02:07,RECOLETA,11
Denuncia,01/10/2021,22:17:44,PARQUE PATRICIOS,22
Denuncia,02/10/2021,00:43:21,BALVANERA,00
Denuncia,02/10/2021,01:39:52,PALERMO,01
Denuncia,02/10/2021,14:09:36,SAN CRISTOBAL,14
Denuncia,02/10/2021,14:29:47,SAN TELMO,14
Denuncia,02/10/2021,02:09:33,PALERMO,02
Denuncia,02/10/2021,17:06:12,BALVANERA,17
Denuncia,02/10/2021,21:30:12,VILLA PUEYRREDON,21
Denuncia,02/10/2021,18:18:11,BALVANERA,18
Denuncia,02/10/2021,10:11:33,SAN CRISTOBAL,10
Denuncia,02/10/2021,01:02:00,BELGRANO,01
Denuncia,02/10/2021,02:20:26,VILLA GRAL. MITRE,02
Denuncia,02/10/2021,00:11:04,SAAVEDRA,00
Denuncia,02/10/2021,01:38:24,CABALLITO,01
Denuncia,02/10/2021,01:23:16,PALERMO,01
Denuncia,03/10/2021,12:00:28,RECOLETA,12
Denuncia,03/10/2021,03:29:58,PALERMO,03
Denuncia,03/10/2021,01:28:42,PALERMO,01
Denuncia,03/10/2021,18:14:37,VILLA CRESPO,18
Denuncia,03/10/2021,18:29:09,VILLA DEVOTO,18
Denuncia,03/10/2021,11:05:17,CABALLITO,11
Denuncia,03/10/2021,18:36:39,MATADEROS,18
Denuncia,03/10/2021,00:26:56,PALERMO,00
Denuncia,04/10/2021,10:57:54,ALMAGRO,10
Denuncia,04/10/2021,15:20:26,VILLA CRESPO,15
Denuncia,04/10/2021,13:31:39,RECOLETA,13
Denuncia,04/10/2021,11:34:58,BELGRANO,11
Denuncia,04/10/2021,18:59:57,VILLA CRESPO,18
Denuncia,04/10/2021,14:23:25,BELGRANO,14
Denuncia,04/10/2021,13:47:40,PALERMO,13
Denuncia,04/10/2021,01:39:56,SAN NICOLAS,01
Denuncia,04/10/2021,22:58:50,VILLA URQUIZA,22
Denuncia,04/10/2021,12:13:04,RECOLETA,12
Denuncia,05/10/2021,12:44:13,BALVANERA,12
Denuncia,05/10/2021,03:19:32,VILLA SANTA RITA,03
Denuncia,05/10/2021,12:02:20,LINIERS,12
Denuncia,05/10/2021,14:00:20,PALERMO,14
Denuncia,05/10/2021,11:40:32,PALERMO,11
Denuncia,05/10/2021,14:16:22,PALERMO,14
Denuncia,05/10/2021,17:01:16,PALERMO,17
Denuncia,05/10/2021,13:07:27,PALERMO,13
Denuncia,06/10/2021,19:55:58,BOEDO,19
Denuncia,06/10/2021,22:44:18,PARQUE PATRICIOS,22
Denuncia,06/10/2021,16:30:47,PALERMO,16
Denuncia,06/10/2021,17:50:20,BELGRANO,17
Denuncia,06/10/2021,17:22:51,FLORES,17
Denuncia,06/10/2021,00:09:23,ALMAGRO,00
Denuncia,06/10/2021,19:17:46,SAN CRISTOBAL,19
Denuncia,06/10/2021,23:55:25,ALMAGRO,23
Denuncia,06/10/2021,19:43:05,BALVANERA,19
Denuncia,06/10/2021,18:15:31,MONTE CASTRO,18
Denuncia,06/10/2021,17:57:58,MONTE CASTRO,17
Denuncia,06/10/2021,14:54:36,VILLA RIACHUELO,14
Denuncia,07/10/2021,23:59:29,PALERMO,23
Denuncia,07/10/2021,07:54:16,LINIERS,07
Denuncia,07/10/2021,09:43:19,SAN CRISTOBAL,09
Denuncia,07/10/2021,22:39:48,SAN CRISTOBAL,22
Denuncia,07/10/2021,10:48:08,CABALLITO,10
Denuncia,07/10/2021,23:11:01,CONSTITUCION,23
Denuncia,07/10/2021,07:58:44,NUEVA POMPEYA,07
Denuncia,07/10/2021,22:31:23,CABALLITO,22
Denuncia,07/10/2021,23:42:24,VILLA CRESPO,23
Denuncia,07/10/2021,11:53:56,CABALLITO,11
Denuncia,07/10/2021,18:52:53,VILLA GRAL. MITRE,18
Denuncia,07/10/2021,07:50:42,SAAVEDRA,07
Denuncia,07/10/2021,10:36:41,MONTE CASTRO,10
Denuncia,07/10/2021,17:34:25,RECOLETA,17
Denuncia,07/10/2021,23:48:29,CHACARITA,23
Denuncia,07/10/2021,10:47:19,PALERMO,10
Denuncia,07/10/2021,00:17:20,VILLA CRESPO,00
Denuncia,08/10/2021,02:43:08,SAN TELMO,02
Denuncia,08/10/2021,08:20:31,RECOLETA,08
Denuncia,08/10/2021,09:18:45,SAN CRISTOBAL,09
Denuncia,08/10/2021,19:59:38,MONSERRAT,19
Denuncia,08/10/2021,12:54:33,VILLA PUEYRREDON,12
Denuncia,08/10/2021,04:15:05,BOCA,04
Denuncia,08/10/2021,10:38:35,PALERMO,10
Denuncia,08/10/2021,13:36:09,VILLA CRESPO,13
Denuncia,08/10/2021,10:18:23,FLORES,10
Denuncia,08/10/2021,13:21:46,MONSERRAT,13
Denuncia,08/10/2021,16:42:23,BOCA,16
Denuncia,08/10/2021,12:29:15,PARQUE CHACABUCO,12
Denuncia,08/10/2021,13:35:30,MONSERRAT,13
Denuncia,08/10/2021,21:00:30,VILLA LUGANO,21
Denuncia,08/10/2021,17:09:26,BELGRANO,17
Denuncia,08/10/2021,08:23:44,BARRACAS,08
Denuncia,09/10/2021,22:52:05,RECOLETA,22
Denuncia,09/10/2021,01:38:02,FLORES,01
Denuncia,09/10/2021,20:05:26,VILLA DEVOTO,20
Denuncia,09/10/2021,06:29:12,SAN TELMO,06
Denuncia,09/10/2021,12:48:03,CABALLITO,12
Denuncia,09/10/2021,11:09:46,PALERMO,11
Denuncia,09/10/2021,01:30:20,PALERMO,01
Denuncia,09/10/2021,09:07:57,VILLA URQUIZA,09
Denuncia,09/10/2021,00:22:43,ALMAGRO,00
Denuncia,09/10/2021,13:44:46,CABALLITO,13
Denuncia,10/10/2021,15:41:03,VILLA PUEYRREDON,15
Denuncia,10/10/2021,19:08:33,MONSERRAT,19
Denuncia,10/10/2021,00:58:52,ALMAGRO,00
Denuncia,10/10/2021,15:47:30,VILLA PUEYRREDON,15
Denuncia,10/10/2021,14:24:24,FLORES,14
Denuncia,10/10/2021,15:42:18,VILLA CRESPO,15
Denuncia,10/10/2021,01:22:40,FLORES,01
Denuncia,10/10/2021,09:48:56,BARRACAS,09
Denuncia,10/10/2021,13:37:38,BALVANERA,13
Denuncia,10/10/2021,20:12:52,BARRACAS,20
Denuncia,10/10/2021,12:17:24,PALERMO,12
Denuncia,10/10/2021,13:35:05,CABALLITO,13
Denuncia,11/10/2021,15:22:31,LINIERS,15
Denuncia,11/10/2021,17:47:16,SAN TELMO,17
Denuncia,12/10/2021,18:05:57,PALERMO,18
Denuncia,12/10/2021,09:53:49,VILLA DEL PARQUE,09
Denuncia,12/10/2021,15:55:08,BELGRANO,15
Denuncia,12/10/2021,01:20:57,RECOLETA,01
Denuncia,12/10/2021,09:41:01,VILLA CRESPO,09
Denuncia,12/10/2021,09:01:38,VILLA URQUIZA,09
Denuncia,13/10/2021,15:59:33,VILLA LURO,15
Denuncia,13/10/2021,01:35:42,BELGRANO,01
Denuncia,13/10/2021,10:25:00,VILLA CRESPO,10
Denuncia,13/10/2021,01:05:32,VILLA LUGANO,01
Denuncia,13/10/2021,10:31:20,CHACARITA,10
Denuncia,13/10/2021,19:50:57,CHACARITA,19
Denuncia,14/10/2021,11:49:36,BALVANERA,11
Denuncia,14/10/2021,09:49:08,PALERMO,09
Denuncia,14/10/2021,20:10:19,RECOLETA,20
Denuncia,14/10/2021,14:59:17,CABALLITO,14
Denuncia,14/10/2021,14:20:21,PARQUE CHAS,14
Denuncia,14/10/2021,07:40:46,VILLA CRESPO,07
Denuncia,14/10/2021,10:57:44,RECOLETA,10
Denuncia,14/10/2021,14:45:03,BALVANERA,14
Denuncia,14/10/2021,00:13:07,PALERMO,00
Denuncia,14/10/2021,19:48:49,CHACARITA,19
Denuncia,14/10/2021,14:58:50,MONSERRAT,14
Denuncia,14/10/2021,12:47:36,BELGRANO,12
Denuncia,15/10/2021,21:10:47,CABALLITO,21
Denuncia,15/10/2021,19:53:32,CABALLITO,19
Denuncia,15/10/2021,15:17:31,PALERMO,15
Denuncia,15/10/2021,12:50:56,VILLA GRAL. MITRE,12
Denuncia,15/10/2021,10:54:41,RECOLETA,10
Denuncia,15/10/2021,23:20:00,PALERMO,23
Denuncia,15/10/2021,12:08:32,PALERMO,12
Denuncia,15/10/2021,07:01:51,MONSERRAT,07
Denuncia,15/10/2021,18:52:59,SAAVEDRA,18
Denuncia,15/10/2021,10:06:42,MONSERRAT,10
Denuncia,15/10/2021,18:35:26,PALERMO,18
Denuncia,16/10/2021,16:37:23,BELGRANO,16
Denuncia,16/10/2021,17:04:02,CABALLITO,17
Denuncia,16/10/2021,07:58:28,CABALLITO,07
Denuncia,16/10/2021,20:05:57,PALERMO,20
Denuncia,16/10/2021,22:32:44,ALMAGRO,22
Denuncia,16/10/2021,01:29:31,BARRACAS,01
Denuncia,16/10/2021,03:12:51,PALERMO,03
Denuncia,16/10/2021,08:17:26,VILLA CRESPO,08
Denuncia,16/10/2021,03:35:05,CABALLITO,03
Denuncia,16/10/2021,04:23:14,PARQUE CHACABUCO,04
Denuncia,16/10/2021,22:02:49,PALERMO,22
Denuncia,17/10/2021,00:10:06,PALERMO,00
Denuncia,17/10/2021,04:57:21,PALERMO,04
Denuncia,17/10/2021,02:49:03,PALERMO,02
Denuncia,17/10/2021,12:32:11,RETIRO,12
Denuncia,17/10/2021,00:11:49,ALMAGRO,00
Denuncia,17/10/2021,23:37:39,RECOLETA,23
Denuncia,18/10/2021,00:59:05,VILLA DEVOTO,00
Denuncia,18/10/2021,19:48:42,RECOLETA,19
Denuncia,18/10/2021,08:31:34,CABALLITO,08
Denuncia,18/10/2021,03:59:34,SAAVEDRA,03
Denuncia,18/10/2021,10:20:50,RECOLETA,10
Denuncia,18/10/2021,19:13:34,SAN TELMO,19
Denuncia,18/10/2021,12:59:00,CONSTITUCION,12
Denuncia,18/10/2021,14:15:30,LINIERS,14
Denuncia,18/10/2021,17:24:53,BARRACAS,17
Denuncia,18/10/2021,17:36:22,VILLA SOLDATI,17
Denuncia,18/10/2021,23:25:39,MATADEROS,23
Denuncia,18/10/2021,14:14:20,BARRACAS,14
Denuncia,18/10/2021,13:34:51,BALVANERA,13
Denuncia,18/10/2021,13:25:10,BALVANERA,13
Denuncia,19/10/2021,02:31:44,PALERMO,02
Denuncia,19/10/2021,19:07:40,CABALLITO,19
Denuncia,19/10/2021,20:44:51,VILLA URQUIZA,20
Denuncia,19/10/2021,14:50:23,COLEGIALES,14
Denuncia,19/10/2021,17:38:34,CABALLITO,17
Denuncia,19/10/2021,17:37:51,RECOLETA,17
Denuncia,19/10/2021,02:01:20,ALMAGRO,02
Denuncia,19/10/2021,22:37:11,BOEDO,22
Denuncia,19/10/2021,18:14:28,BALVANERA,18
Denuncia,19/10/2021,16:36:22,RECOLETA,16
Denuncia,19/10/2021,15:31:40,PARQUE PATRICIOS,15
Denuncia,19/10/2021,14:33:43,CABALLITO,14
Denuncia,19/10/2021,16:38:05,VILLA PUEYRREDON,16
Denuncia,20/10/2021,10:23:18,PALERMO,10
Denuncia,20/10/2021,13:12:28,COLEGIALES,13
Denuncia,20/10/2021,13:49:18,PALERMO,13
Denuncia,20/10/2021,13:52:22,PALERMO,13
Denuncia,20/10/2021,13:15:27,VILLA DEVOTO,13
Denuncia,20/10/2021,21:46:09,VILLA CRESPO,21
Denuncia,20/10/2021,14:20:16,RETIRO,14
Denuncia,20/10/2021,14:01:07,CABALLITO,14
Denuncia,20/10/2021,15:39:25,CABALLITO,15
Denuncia,20/10/2021,21:51:16,MONSERRAT,21
Denuncia,20/10/2021,17:50:30,CABALLITO,17
Denuncia,20/10/2021,14:16:17,CABALLITO,14
Denuncia,20/10/2021,10:33:45,BOEDO,10
Denuncia,20/10/2021,17:00:56,CABALLITO,17
Denuncia,20/10/2021,11:47:02,VILLA RIACHUELO,11
Denuncia,21/10/2021,16:06:45,RETIRO,16
Denuncia,21/10/2021,12:52:05,VILLA GRAL. MITRE,12
Denuncia,21/10/2021,00:53:08,CABALLITO,00
Denuncia,21/10/2021,10:15:49,CABALLITO,10
Denuncia,21/10/2021,11:33:59,MONSERRAT,11
Denuncia,21/10/2021,15:05:34,VILLA URQUIZA,15
Denuncia,21/10/2021,19:55:11,SAN TELMO,19
Denuncia,21/10/2021,10:42:14,BALVANERA,10
Denuncia,21/10/2021,15:09:21,VILLA URQUIZA,15
Denuncia,21/10/2021,10:32:27,PALERMO,10
Denuncia,21/10/2021,16:15:45,CHACARITA,16
Denuncia,21/10/2021,18:48:59,CABALLITO,18
Denuncia,21/10/2021,01:02:37,VELEZ SARSFIELD,01
Denuncia,21/10/2021,20:22:26,PALERMO,20
Denuncia,21/10/2021,13:45:25,LINIERS,13
Denuncia,21/10/2021,22:54:54,RECOLETA,22
Denuncia,21/10/2021,20:14:22,PALERMO,20
Denuncia,22/10/2021,01:28:09,PUERTO MADERO,01
Denuncia,22/10/2021,12:42:02,VILLA URQUIZA,12
Denuncia,22/10/2021,13:25:53,VILLA CRESPO,13
Denuncia,22/10/2021,12:46:11,PUERTO MADERO,12
Denuncia,22/10/2021,09:18:40,PALERMO,09
Denuncia,22/10/2021,10:35:55,VILLA CRESPO,10
Denuncia,22/10/2021,09:22:56,PALERMO,09
Denuncia,22/10/2021,10:52:23,BARRACAS,10
Denuncia,22/10/2021,11:56:20,MONSERRAT,11
Denuncia,22/10/2021,15:35:10,RETIRO,15
Denuncia,22/10/2021,09:30:59,VILLA CRESPO,09
Denuncia,22/10/2021,12:40:31,CABALLITO,12
Denuncia,22/10/2021,09:41:40,PARQUE PATRICIOS,09
Denuncia,22/10/2021,12:41:33,VELEZ SARSFIELD,12
Denuncia,22/10/2021,19:00:07,VILLA RIACHUELO,19
Denuncia,22/10/2021,12:15:48,PALERMO,12
Denuncia,22/10/2021,21:34:09,COLEGIALES,21
Denuncia,22/10/2021,09:23:22,VILLA DEL PARQUE,09
Denuncia,22/10/2021,16:27:07,SAAVEDRA,16
Denuncia,22/10/2021,17:49:52,PALERMO,17
Denuncia,23/10/2021,09:29:02,PALERMO,09
Denuncia,23/10/2021,16:03:09,VILLA URQUIZA,16
Denuncia,23/10/2021,20:44:34,ALMAGRO,20
Denuncia,23/10/2021,12:15:40,PALERMO,12
Denuncia,23/10/2021,14:24:06,CABALLITO,14
Denuncia,23/10/2021,12:09:00,SAN TELMO,12
Denuncia,23/10/2021,15:55:39,ALMAGRO,15
Denuncia,23/10/2021,21:51:16,PARQUE CHACABUCO,21
Denuncia,24/10/2021,02:43:54,PALERMO,02
Denuncia,24/10/2021,10:02:15,BALVANERA,10
Denuncia,24/10/2021,08:55:44,ALMAGRO,08
Denuncia,24/10/2021,17:24:41,VILLA GRAL. MITRE,17
Denuncia,24/10/2021,01:22:14,PALERMO,01
Denuncia,24/10/2021,09:52:18,BALVANERA,09
Denuncia,24/10/2021,02:13:51,PALERMO,02
Denuncia,24/10/2021,10:50:08,FLORES,10
Denuncia,24/10/2021,02:08:15,PALERMO,02
Denuncia,24/10/2021,21:15:37,PALERMO,21
Denuncia,25/10/2021,14:17:16,VILLA GRAL. MITRE,14
Denuncia,25/10/2021,09:14:31,BARRACAS,09
Denuncia,25/10/2021,10:25:55,FLORESTA,10
Denuncia,25/10/2021,23:23:40,MONSERRAT,23
