tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes
DENUNCIA,21/04/2021,11:28:08,PALERMO,04
DENUNCIA,22/04/2021,02:44:37,CONSTITUCION,04
DENUNCIA,22/04/2021,08:57:34,SAAVEDRA,04
DENUNCIA,22/04/2021,14:09:20,VILLA SANTA RITA,04
DENUNCIA,22/04/2021,08:43:33,PARQUE CHACABUCO,04
DENUNCIA,22/04/2021,10:43:16,PALERMO,04
DENUNCIA,22/04/2021,11:39:22,BALVANERA,04
DENUNCIA,22/04/2021,12:43:55,BELGRANO,04
DENUNCIA,22/04/2021,08:08:12,PARQUE CHACABUCO,04
DENUNCIA,22/04/2021,14:26:17,VILLA SANTA RITA,04
DENUNCIA,22/04/2021,03:02:45,RECOLETA,04
DENUNCIA,22/04/2021,06:55:07,BELGRANO,04
DENUNCIA,22/04/2021,07:40:44,VILLA SANTA RITA,04
DENUNCIA,22/04/2021,14:34:08,RECOLETA,04
DENUNCIA,22/04/2021,21:23:41,RECOLETA,04
DENUNCIA,22/04/2021,11:44:16,PALERMO,04
DENUNCIA,22/04/2021,11:58:52,PUERTO MADERO,04
DENUNCIA,22/04/2021,09:00:20,CABALLITO,04
DENUNCIA,22/04/2021,23:49:07,RECOLETA,04
DENUNCIA,22/04/2021,15:02:30,RECOLETA,04
DENUNCIA,22/04/2021,11:28:33,BELGRANO,04
DENUNCIA,22/04/2021,17:34:16,PALERMO,04
DENUNCIA,23/04/2021,23:15:39,PARQUE CHACABUCO,04
DENUNCIA,23/04/2021,20:15:05,BELGRANO,04
DENUNCIA,23/04/2021,10:40:03,RECOLETA,04
DENUNCIA,23/04/2021,19:57:38,LINIERS,04
DENUNCIA,23/04/2021,10:58:13,LINIERS,04
DENUNCIA,23/04/2021,10:53:55,CABALLITO,04
DENUNCIA,23/04/2021,16:01:21,VILLA CRESPO,04
DENUNCIA,23/04/2021,12:42:39,FLORES,04
DENUNCIA,23/04/2021,14:01:16,BELGRANO,04
DENUNCIA,23/04/2021,18:27:21,BELGRANO,04
DENUNCIA,23/04/2021,23:23:57,PARQUE CHACABUCO,04
DENUNCIA,23/04/2021,00:56:09,VILLA CRESPO,04
DENUNCIA,23/04/2021,12:15:10,PALERMO,04
DENUNCIA,24/04/2021,21:59:47,ALMAGRO,04
DENUNCIA,24/04/2021,23:21:08,BELGRANO,04
DENUNCIA,24/04/2021,10:51:54,BELGRANO,04
DENUNCIA,24/04/2021,01:40:42,BELGRANO,04
DENUNCIA,24/04/2021,10:18:07,PARQUE PATRICIOS,04
DENUNCIA,24/04/2021,15:06:13,PARQUE PATRICIOS,04
DENUNCIA,24/04/2021,14:04:28,VILLA CRESPO,04
DENUNCIA,25/04/2021,00:33:14,BALVANERA,04
DENUNCIA,25/04/2021,00:21:48,BALVANERA,04
DENUNCIA,25/04/2021,15:57:18,AGRONOMIA,04
DENUNCIA,25/04/2021,11:59:14,MONSERRAT,04
DENUNCIA,25/04/2021,11:22:01,CABALLITO,04
DENUNCIA,25/04/2021,16:09:26,VILLA SANTA RITA,04
DENUNCIA,26/04/2021,18:58:34,CABALLITO,04
DENUNCIA,26/04/2021,10:38:51,FLORESTA,04
DENUNCIA,26/04/2021,11:06:02,VILLA DEL PARQUE,04
DENUNCIA,26/04/2021,12:49:55,ALMAGRO,04
DENUNCIA,26/04/2021,19:28:17,MATADEROS,04
DENUNCIA,26/04/2021,00:49:52,BALVANERA,04
DENUNCIA,26/04/2021,12:41:56,PALERMO,04
DENUNCIA,26/04/2021,18:26:25,VILLA URQUIZA,04
DENUNCIA,26/04/2021,13:06:17,RECOLETA,04
DENUNCIA,26/04/2021,18:41:35,COGHLAN,04
DENUNCIA,26/04/2021,09:56:39,LINIERS,04
DENUNCIA,26/04/2021,14:34:30,SAAVEDRA,04
DENUNCIA,26/04/2021,17:17:34,NUÑEZ,04
DENUNCIA,26/04/2021,16:13:22,BALVANERA,04
DENUNCIA,27/04/2021,23:03:41,CONSTITUCION,04
DENUNCIA,27/04/2021,13:42:22,CABALLITO,04
DENUNCIA,27/04/2021,03:20:29,PARQUE CHACABUCO,04
DENUNCIA,27/04/2021,18:43:10,CHACARITA,04
DENUNCIA,27/04/2021,16:01:38,CABALLITO,04
DENUNCIA,27/04/2021,17:22:44,CABALLITO,04
DENUNCIA,27/04/2021,11:27:42,VILLA LURO,04
DENUNCIA,27/04/2021,15:37:22,PALERMO,04
DENUNCIA,27/04/2021,15:03:57,PALERMO,04
DENUNCIA,28/04/2021,10:21:32,CABALLITO,04
DENUNCIA,28/04/2021,11:40:48,CABALLITO,04
DENUNCIA,28/04/2021,04:09:15,VILLA SANTA RITA,04
DENUNCIA,28/04/2021,17:09:00,NUÑEZ,04
DENUNCIA,28/04/2021,19:14:10,PARQUE CHACABUCO,04
DENUNCIA,28/04/2021,09:44:42,RECOLETA,04
DENUNCIA,29/04/2021,10:52:07,CABALLITO,04
DENUNCIA,29/04/2021,00:26:55,SAN TELMO,04
DENUNCIA,29/04/2021,13:29:09,COLEGIALES,04
DENUNCIA,29/04/2021,13:59:42,MONSERRAT,04
DENUNCIA,30/04/2021,09:22:38,PALERMO,04
DENUNCIA,30/04/2021,04:28:36,PALERMO,04
DENUNCIA,30/04/2021,13:14:57,CABALLITO,04
DENUNCIA,30/04/2021,19:08:42,NUÑEZ,04
DENUNCIA,30/04/2021,15:32:47,BALVANERA,04
DENUNCIA,01/05/2021,09:44:00,RECOLETA,05
DENUNCIA,01/05/2021,11:15:47,CABALLITO,05
DENUNCIA,02/05/2021,16:01:35,CABALLITO,05
DENUNCIA,02/05/2021,22:12:36,CABALLITO,05
DENUNCIA,03/05/2021,12:29:16,MATADEROS,05
DENUNCIA,03/05/2021,13:23:56,PALERMO,05
DENUNCIA,03/05/2021,13:59:54,VILLA LURO,05
DENUNCIA,03/05/2021,17:24:08,NUEVA POMPEYA,05
DENUNCIA,04/05/2021,13:40:32,LINIERS,05
DENUNCIA,04/05/2021,15:20:50,FLORES,05
DENUNCIA,04/05/2021,17:50:20,BALVANERA,05
DENUNCIA,05/05/2021,07:54:13,PARQUE CHACABUCO,05
DENUNCIA,06/05/2021,08:22:02,PALERMO,05
DENUNCIA,06/05/2021,11:14:53,MONSERRAT,05
DENUNCIA,06/05/2021,11:21:23,BELGRANO,05
DENUNCIA,06/05/2021,14:07:53,VILLA DEL PARQUE,05
DENUNCIA,06/05/2021,14:20:24,VILLA ORTUZAR,05
DENUNCIA,06/05/2021,16:17:40,CABALLITO,05
DENUNCIA,06/05/2021,19:26:09,NUÑEZ,05
DENUNCIA,06/05/2021,21:11:31,NUÑEZ,05
DENUNCIA,06/05/2021,21:21:40,SAN CRISTOBAL,05
DENUNCIA,06/05/2021,21:30:52,COLEGIALES,05
DENUNCIA,06/05/2021,23:33:57,VILLA ORTUZAR,05
DENUNCIA,07/05/2021,05:11:17,VILLA URQUIZA,05
DENUNCIA,07/05/2021,08:51:28,PALERMO,05
DENUNCIA,07/05/2021,09:07:21,PALERMO,05
DENUNCIA,07/05/2021,09:29:53,VILLA DEL PARQUE,05
DENUNCIA,07/05/2021,10:39:50,RECOLETA,05
DENUNCIA,07/05/2021,10:56:24,VILLA SANTA RITA,05
DENUNCIA,07/05/2021,11:24:05,VILLA SANTA RITA,05
DENUNCIA,07/05/2021,12:21:16,LINIERS,05
DENUNCIA,07/05/2021,13:35:07,CABALLITO,05
DENUNCIA,07/05/2021,13:36:32,BALVANERA,05
DENUNCIA,07/05/2021,13:49:47,SAAVEDRA,05
DENUNCIA,07/05/2021,14:56:30,PALERMO,05
DENUNCIA,07/05/2021,15:41:27,VILLA SANTA RITA,05
DENUNCIA,07/05/2021,15:46:15,ALMAGRO,05
DENUNCIA,07/05/2021,16:04:43,FLORES,05
DENUNCIA,07/05/2021,16:30:05,PARQUE PATRICIOS,05
DENUNCIA,07/05/2021,18:48:51,BALVANERA,05
DENUNCIA,07/05/2021,20:44:01,CABALLITO,05
DENUNCIA,07/05/2021,22:41:29,VILLA URQUIZA,05
DENUNCIA,08/05/2021,08:19:37,CABALLITO,05
DENUNCIA,08/05/2021,11:23:23,VILLA CRESPO,05
DENUNCIA,08/05/2021,12:54:34,CABALLITO,05
DENUNCIA,08/05/2021,15:29:25,VELEZ SARSFIELD,05
DENUNCIA,08/05/2021,16:39:18,VILLA DEL PARQUE,05
DENUNCIA,08/05/2021,16:43:02,VILLA DEL PARQUE,05
DENUNCIA,08/05/2021,22:39:11,BELGRANO,05
DENUNCIA,09/05/2021,11:54:57,RECOLETA,05
DENUNCIA,09/05/2021,14:12:41,PALERMO,05
DENUNCIA,09/05/2021,17:43:27,PALERMO,05
DENUNCIA,09/05/2021,17:50:01,PALERMO,05
DENUNCIA,09/05/2021,21:32:32,PALERMO,05
DENUNCIA,09/05/2021,23:25:52,NUÑEZ,05
DENUNCIA,10/05/2021,09:40:46,FLORESTA,05
DENUNCIA,10/05/2021,10:32:11,PALERMO,05
DENUNCIA,10/05/2021,11:32:29,CABALLITO,05
DENUNCIA,10/05/2021,11:38:40,PALERMO,05
DENUNCIA,10/05/2021,13:08:46,PALERMO,05
DENUNCIA,10/05/2021,13:46:06,PALERMO,05
DENUNCIA,10/05/2021,14:30:49,PUERTO MADERO,05
DENUNCIA,10/05/2021,14:31:28,VILLA CRESPO,05
DENUNCIA,10/05/2021,14:34:42,PALERMO,05
DENUNCIA,10/05/2021,14:34:53,COLEGIALES,05
DENUNCIA,10/05/2021,17:01:25,CABALLITO,05
DENUNCIA,10/05/2021,17:27:32,VILLA DEVOTO,05
DENUNCIA,10/05/2021,17:32:47,VILLA DEVOTO,05
DENUNCIA,10/05/2021,18:14:16,VILLA URQUIZA,05
DENUNCIA,10/05/2021,19:13:04,VILLA CRESPO,05
DENUNCIA,10/05/2021,20:36:16,NUÑEZ,05
DENUNCIA,10/05/2021,20:52:35,SAAVEDRA,05
DENUNCIA,10/05/2021,21:55:26,RECOLETA,05
DENUNCIA,11/05/2021,00:11:47,PALERMO,05
DENUNCIA,11/05/2021,00:40:40,SAN CRISTOBAL,05
DENUNCIA,11/05/2021,00:46:57,PALERMO,05
DENUNCIA,11/05/2021,08:40:29,SAAVEDRA,05
DENUNCIA,11/05/2021,08:54:05,SAN CRISTOBAL,05
DENUNCIA,11/05/2021,09:20:45,BARRACAS,05
DENUNCIA,11/05/2021,10:35:19,RECOLETA,05
DENUNCIA,11/05/2021,11:33:24,BARRACAS,05
DENUNCIA,11/05/2021,11:36:42,VILLA URQUIZA,05
DENUNCIA,11/05/2021,12:13:51,PARQUE PATRICIOS,05
DENUNCIA,11/05/2021,12:19:02,BELGRANO,05
DENUNCIA,11/05/2021,12:46:51,COLEGIALES,05
DENUNCIA,11/05/2021,14:43:52,BELGRANO,05
DENUNCIA,11/05/2021,16:07:30,NUÑEZ,05
DENUNCIA,11/05/2021,20:37:26,SAN CRISTOBAL,05
DENUNCIA,11/05/2021,22:54:42,VILLA URQUIZA,05
DENUNCIA,11/05/2021,23:16:33,VILLA LUGANO,05
DENUNCIA,12/05/2021,00:00:10,BELGRANO,05
DENUNCIA,12/05/2021,09:52:46,CHACARITA,05
DENUNCIA,12/05/2021,10:21:22,CABALLITO,05
DENUNCIA,12/05/2021,10:33:25,CABALLITO,05
DENUNCIA,12/05/2021,12:26:04,VILLA SANTA RITA,05
DENUNCIA,12/05/2021,12:55:05,VILLA SANTA RITA,05
DENUNCIA,12/05/2021,12:57:33,VILLA URQUIZA,05
DENUNCIA,12/05/2021,16:19:59,BELGRANO,05
DENUNCIA,12/05/2021,16:50:57,BALVANERA,05
DENUNCIA,12/05/2021,17:48:42,PALERMO,05
DENUNCIA,12/05/2021,17:56:23,PALERMO,05
DENUNCIA,12/05/2021,19:09:50,BALVANERA,05
DENUNCIA,13/05/2021,00:15:36,CONSTITUCION,05
DENUNCIA,13/05/2021,13:19:19,VELEZ SARSFIELD,05
DENUNCIA,13/05/2021,13:37:53,CABALLITO,05
DENUNCIA,13/05/2021,15:06:51,PARQUE PATRICIOS,05
DENUNCIA,13/05/2021,16:20:21,PALERMO,05
DENUNCIA,13/05/2021,16:47:16,SAAVEDRA,05
DENUNCIA,13/05/2021,16:48:55,BARRACAS,05
DENUNCIA,13/05/2021,16:52:51,BARRACAS,05
DENUNCIA,13/05/2021,17:28:35,CABALLITO,05
DENUNCIA,13/05/2021,18:33:37,SAAVEDRA,05
DENUNCIA,13/05/2021,21:36:27,VILLA CRESPO,05
DENUNCIA,14/05/2021,08:56:07,COLEGIALES,05
DENUNCIA,14/05/2021,10:23:20,COLEGIALES,05
DENUNCIA,14/05/2021,10:24:15,COLEGIALES,05
DENUNCIA,14/05/2021,11:23:17,CABALLITO,05
DENUNCIA,14/05/2021,11:35:34,CABALLITO,05
DENUNCIA,14/05/2021,13:29:11,PALERMO,05
DENUNCIA,14/05/2021,14:47:25,BALVANERA,05
DENUNCIA,14/05/2021,15:13:30,CONSTITUCION,05
DENUNCIA,14/05/2021,15:55:10,ALMAGRO,05
DENUNCIA,14/05/2021,16:56:45,VILLA RIACHUELO,05
DENUNCIA,14/05/2021,21:28:39,VILLA URQUIZA,05
DENUNCIA,14/05/2021,21:55:55,PARQUE PATRICIOS,05
DENUNCIA,15/05/2021,10:37:29,CABALLITO,05
DENUNCIA,15/05/2021,12:23:13,ALMAGRO,05
DENUNCIA,15/05/2021,14:07:59,VILLA CRESPO,05
DENUNCIA,15/05/2021,15:24:53,VILLA RIACHUELO,05
DENUNCIA,15/05/2021,16:08:34,PARQUE CHACABUCO,05
DENUNCIA,15/05/2021,17:55:16,BELGRANO,05
DENUNCIA,16/05/2021,03:59:31,RECOLETA,05
DENUNCIA,16/05/2021,09:34:30,PALERMO,05
DENUNCIA,16/05/2021,09:42:44,VILLA RIACHUELO,05
DENUNCIA,16/05/2021,10:02:45,COLEGIALES,05
DENUNCIA,16/05/2021,10:59:34,BARRACAS,05
DENUNCIA,16/05/2021,17:03:53,CABALLITO,05
DENUNCIA,16/05/2021,17:43:28,ALMAGRO,05
DENUNCIA,16/05/2021,19:26:34,SAAVEDRA,05
DENUNCIA,17/05/2021,08:45:28,CABALLITO,05
DENUNCIA,17/05/2021,09:13:22,PALERMO,05
DENUNCIA,17/05/2021,09:22:26,VILLA SANTA RITA,05
DENUNCIA,17/05/2021,12:07:18,SAAVEDRA,05
DENUNCIA,17/05/2021,12:20:09,SAAVEDRA,05
DENUNCIA,17/05/2021,12:58:40,CABALLITO,05
DENUNCIA,17/05/2021,13:17:13,PALERMO,05
DENUNCIA,17/05/2021,14:40:17,VILLA CRESPO,05
DENUNCIA,17/05/2021,15:25:29,SAAVEDRA,05
DENUNCIA,17/05/2021,19:47:33,PALERMO,05
DENUNCIA,17/05/2021,20:08:36,NUÑEZ,05
DENUNCIA,18/05/2021,08:33:13,VILLA URQUIZA,05
DENUNCIA,18/05/2021,10:14:48,VILLA LURO,05
DENUNCIA,18/05/2021,10:31:13,CABALLITO,05
DENUNCIA,18/05/2021,15:25:21,CABALLITO,05
DENUNCIA,18/05/2021,16:21:23,RECOLETA,05
DENUNCIA,18/05/2021,16:48:15,BALVANERA,05
DENUNCIA,19/05/2021,08:13:18,FLORESTA,05
DENUNCIA,19/05/2021,08:51:43,BELGRANO,05
DENUNCIA,19/05/2021,09:38:52,PALERMO,05
DENUNCIA,19/05/2021,11:25:59,BELGRANO,05
DENUNCIA,19/05/2021,11:27:11,CABALLITO,05
DENUNCIA,19/05/2021,11:50:49,PARQUE CHACABUCO,05
DENUNCIA,19/05/2021,12:30:03,VILLA URQUIZA,05
DENUNCIA,19/05/2021,13:31:39,FLORES,05
DENUNCIA,19/05/2021,13:34:42,RECOLETA,05
DENUNCIA,19/05/2021,13:52:40,VELEZ SARSFIELD,05
DENUNCIA,19/05/2021,14:28:54,PARQUE CHACABUCO,05
DENUNCIA,19/05/2021,15:50:21,VILLA CRESPO,05
DENUNCIA,19/05/2021,15:58:47,CABALLITO,05
DENUNCIA,19/05/2021,16:37:45,COLEGIALES,05
DENUNCIA,19/05/2021,16:46:53,VILLA LURO,05
DENUNCIA,19/05/2021,17:12:31,VILLA URQUIZA,05
DENUNCIA,19/05/2021,17:31:37,VILLA LUGANO,05
DENUNCIA,19/05/2021,22:12:42,CABALLITO,05
DENUNCIA,20/05/2021,09:50:58,RECOLETA,05
DENUNCIA,20/05/2021,10:41:24,LINIERS,05
DENUNCIA,20/05/2021,10:47:31,FLORESTA,05
DENUNCIA,20/05/2021,12:47:14,BARRACAS,05
DENUNCIA,20/05/2021,13:12:56,CABALLITO,05
DENUNCIA,20/05/2021,13:38:22,CABALLITO,05
DENUNCIA,20/05/2021,14:13:11,RECOLETA,05
DENUNCIA,20/05/2021,15:06:02,CABALLITO,05
DENUNCIA,20/05/2021,16:10:39,MATADEROS,05
DENUNCIA,20/05/2021,18:08:25,RETIRO,05
DENUNCIA,20/05/2021,20:32:23,SAN NICOLAS,05
DENUNCIA,21/05/2021,00:36:20,MATADEROS,05
DENUNCIA,21/05/2021,01:17:04,SAAVEDRA,05
DENUNCIA,21/05/2021,11:26:54,BALVANERA,05
DENUNCIA,21/05/2021,15:26:51,CABALLITO,05
DENUNCIA,22/05/2021,00:05:47,CABALLITO,05
DENUNCIA,22/05/2021,13:48:35,CABALLITO,05
DENUNCIA,23/05/2021,10:58:05,PALERMO,05
DENUNCIA,23/05/2021,12:51:59,NUEVA POMPEYA,05
DENUNCIA,24/05/2021,12:17:04,SAN NICOLAS,05
DENUNCIA,24/05/2021,15:14:19,MATADEROS,05
DENUNCIA,25/05/2021,09:37:54,PALERMO,05
DENUNCIA,25/05/2021,11:13:44,CABALLITO,05
DENUNCIA,25/05/2021,13:19:45,VILLA CRESPO,05
DENUNCIA,25/05/2021,17:10:13,PALERMO,05
DENUNCIA,25/05/2021,22:28:48,SAAVEDRA,05
DENUNCIA,26/05/2021,07:11:08,MONTE CASTRO,05
DENUNCIA,26/05/2021,10:26:01,CONSTITUCION,05
DENUNCIA,26/05/2021,10:28:16,LINIERS,05
DENUNCIA,26/05/2021,11:13:58,CABALLITO,05
DENUNCIA,26/05/2021,11:21:45,CABALLITO,05
DENUNCIA,26/05/2021,11:48:46,PALERMO,05
DENUNCIA,26/05/2021,12:00:11,VELEZ SARSFIELD,05
DENUNCIA,26/05/2021,12:20:00,SAN NICOLAS,05
DENUNCIA,26/05/2021,16:15:28,CABALLITO,05
DENUNCIA,26/05/2021,17:02:31,PALERMO,05
DENUNCIA,26/05/2021,19:22:40,VILLA CRESPO,05
DENUNCIA,26/05/2021,23:04:36,CABALLITO,05
DENUNCIA,27/05/2021,11:58:17,SAN NICOLAS,05
DENUNCIA,27/05/2021,13:57:50,BELGRANO,05
DENUNCIA,27/05/2021,14:48:06,ALMAGRO,05
DENUNCIA,27/05/2021,14:55:42,CABALLITO,05
DENUNCIA,27/05/2021,15:20:40,VILLA DEL PARQUE,05
DENUNCIA,27/05/2021,17:41:51,NUÑEZ,05
DENUNCIA,27/05/2021,20:01:57,ALMAGRO,05
DENUNCIA,27/05/2021,20:28:01,BELGRANO,05
DENUNCIA,27/05/2021,21:00:45,BALVANERA,05
DENUNCIA,27/05/2021,21:27:36,BALVANERA,05
DENUNCIA,28/05/2021,12:25:40,PALERMO,05
DENUNCIA,28/05/2021,13:25:09,PALERMO,05
DENUNCIA,28/05/2021,13:48:53,CABALLITO,05
DENUNCIA,28/05/2021,18:04:21,CABALLITO,05
DENUNCIA,28/05/2021,18:40:02,VILLA URQUIZA,05
DENUNCIA,28/05/2021,21:24:57,VILLA DEL PARQUE,05
DENUNCIA,29/05/2021,00:59:29,PARQUE CHACABUCO,05
DENUNCIA,29/05/2021,09:10:13,BARRACAS,05
DENUNCIA,29/05/2021,09:38:39,BARRACAS,05
DENUNCIA,29/05/2021,12:12:21,PALERMO,05
DENUNCIA,29/05/2021,15:12:31,PALERMO,05
DENUNCIA,30/05/2021,00:57:09,PALERMO,05
DENUNCIA,30/05/2021,01:01:56,PALERMO,05
DENUNCIA,30/05/2021,12:28:08,CABALLITO,05
DENUNCIA,30/05/2021,13:00:09,SAN NICOLAS,05
DENUNCIA,30/05/2021,18:40:45,NUÑEZ,05
DENUNCIA,31/05/2021,10:16:02,FLORES,05
DENUNCIA,31/05/2021,10:51:59,VILLA ORTUZAR,05
DENUNCIA,31/05/2021,11:11:39,CABALLITO,05
DENUNCIA,31/05/2021,11:28:30,CHACARITA,05
DENUNCIA,31/05/2021,11:59:33,PALERMO,05
DENUNCIA,31/05/2021,12:34:59,VILLA CRESPO,05
DENUNCIA,31/05/2021,13:00:29,CABALLITO,05
DENUNCIA,31/05/2021,15:21:57,PARQUE CHAS,05
DENUNCIA,31/05/2021,16:34:07,VILLA CRESPO,05
DENUNCIA,31/05/2021,20:16:41,NUÑEZ,05
DENUNCIA,31/05/2021,23:21:37,RETIRO,05
Denuncia,01/06/2021,03:58:19,PARQUE AVELLANEDA,06
Denuncia,01/06/2021,12:52:12,CABALLITO,06
Denuncia,01/06/2021,06:45:26,PALERMO,06
Denuncia,01/06/2021,13:48:36,VILLA DEVOTO,06
Denuncia,01/06/2021,09:31:46,VILLA URQUIZA,06
Denuncia,01/06/2021,12:39:21,CABALLITO,06
Denuncia,01/06/2021,21:58:46,VILLA LURO,06
Denuncia,01/06/2021,18:16:40,CABALLITO,06
Denuncia,01/06/2021,16:43:38,FLORESTA,06
Denuncia,02/06/2021,07:51:52,RECOLETA,06
Denuncia,02/06/2021,10:04:19,MONTE CASTRO,06
Denuncia,02/06/2021,09:00:38,VILLA DEVOTO,06
Denuncia,02/06/2021,15:11:40,NUÑEZ,06
Denuncia,02/06/2021,15:57:56,SAN NICOLAS,06
Denuncia,02/06/2021,01:16:55,CONSTITUCION,06
Denuncia,02/06/2021,11:50:34,BELGRANO,06
Denuncia,02/06/2021,23:32:00,COLEGIALES,06
Denuncia,02/06/2021,20:37:57,CABALLITO,06
Denuncia,02/06/2021,19:02:02,CABALLITO,06
Denuncia,03/06/2021,08:48:48,CABALLITO,06
Denuncia,03/06/2021,14:32:56,SAN TELMO,06
Denuncia,03/06/2021,01:59:56,FLORES,06
Denuncia,03/06/2021,08:40:11,VILLA DEL PARQUE,06
Denuncia,03/06/2021,19:10:17,VILLA DEVOTO,06
Denuncia,03/06/2021,18:52:15,LINIERS,06
Denuncia,03/06/2021,09:57:15,PALERMO,06
Denuncia,03/06/2021,22:48:06,ALMAGRO,06
Denuncia,03/06/2021,16:40:07,MATADEROS,06
Denuncia,03/06/2021,19:03:22,FLORES,06
Denuncia,03/06/2021,11:14:21,CABALLITO,06
Denuncia,03/06/2021,12:49:26,CABALLITO,06
Denuncia,03/06/2021,17:03:16,VILLA URQUIZA,06
Denuncia,04/06/2021,15:20:27,COLEGIALES,06
Denuncia,04/06/2021,15:26:57,PALERMO,06
Denuncia,04/06/2021,02:28:36,VILLA URQUIZA,06
Denuncia,04/06/2021,00:29:31,PALERMO,06
Denuncia,04/06/2021,17:00:32,MATADEROS,06
Denuncia,04/06/2021,09:53:54,PALERMO,06
Denuncia,04/06/2021,13:07:33,BALVANERA,06
Denuncia,04/06/2021,13:55:19,CABALLITO,06
Denuncia,04/06/2021,00:06:06,COLEGIALES,06
Denuncia,04/06/2021,21:17:06,VERSALLES,06
Denuncia,04/06/2021,21:29:53,BELGRANO,06
Denuncia,04/06/2021,12:47:52,CABALLITO,06
Denuncia,04/06/2021,13:22:36,CABALLITO,06
Denuncia,05/06/2021,20:22:26,VILLA CRESPO,06
Denuncia,05/06/2021,12:35:11,BOCA,06
Denuncia,05/06/2021,19:01:58,CABALLITO,06
Denuncia,05/06/2021,20:34:18,CABALLITO,06
Denuncia,05/06/2021,21:57:29,CABALLITO,06
Denuncia,05/06/2021,13:20:17,CABALLITO,06
Denuncia,05/06/2021,13:02:29,BOCA,06
Denuncia,05/06/2021,20:14:06,VILLA CRESPO,06
Denuncia,05/06/2021,17:29:45,FLORESTA,06
Denuncia,05/06/2021,17:49:38,CABALLITO,06
Denuncia,05/06/2021,09:08:43,PALERMO,06
Denuncia,06/06/2021,14:52:45,CABALLITO,06
Denuncia,06/06/2021,14:47:27,CABALLITO,06
Denuncia,06/06/2021,14:59:59,CABALLITO,06
Denuncia,06/06/2021,15:02:03,CABALLITO,06
Denuncia,06/06/2021,13:24:26,CABALLITO,06
Denuncia,06/06/2021,18:01:02,VILLA CRESPO,06
Denuncia,06/06/2021,18:11:04,VILLA CRESPO,06
Denuncia,06/06/2021,14:36:38,CABALLITO,06
Denuncia,06/06/2021,19:13:38,NUÑEZ,06
Denuncia,06/06/2021,19:31:15,CABALLITO,06
Denuncia,07/06/2021,15:08:04,PALERMO,06
Denuncia,07/06/2021,11:05:04,COLEGIALES,06
Denuncia,07/06/2021,08:33:59,NUÑEZ,06
Denuncia,07/06/2021,00:18:35,PALERMO,06
Denuncia,07/06/2021,15:26:20,CABALLITO,06
Denuncia,07/06/2021,23:49:53,CHACARITA,06
Denuncia,07/06/2021,16:35:44,PARQUE PATRICIOS,06
Denuncia,07/06/2021,18:43:01,MATADEROS,06
Denuncia,07/06/2021,11:27:53,CABALLITO,06
Denuncia,07/06/2021,11:44:01,CABALLITO,06
Denuncia,07/06/2021,12:44:11,BELGRANO,06
Denuncia,07/06/2021,11:53:07,CABALLITO,06
Denuncia,08/06/2021,13:44:40,FLORES,06
Denuncia,08/06/2021,12:04:37,ALMAGRO,06
Denuncia,08/06/2021,21:06:30,CABALLITO,06
Denuncia,08/06/2021,12:08:05,ALMAGRO,06
Denuncia,08/06/2021,00:27:35,SAN NICOLAS,06
Denuncia,08/06/2021,03:02:03,PARQUE CHACABUCO,06
Denuncia,08/06/2021,23:42:15,PALERMO,06
Denuncia,08/06/2021,19:34:02,PALERMO,06
Denuncia,08/06/2021,14:11:41,PALERMO,06
Denuncia,08/06/2021,14:37:26,PALERMO,06
Denuncia,08/06/2021,14:41:26,VILLA URQUIZA,06
Denuncia,08/06/2021,13:10:27,PALERMO,06
Denuncia,08/06/2021,13:19:14,CABALLITO,06
Denuncia,08/06/2021,19:54:15,RETIRO,06
Denuncia,08/06/2021,23:36:29,CHACARITA,06
Denuncia,09/06/2021,09:55:48,PUERTO MADERO,06
Denuncia,09/06/2021,02:38:12,VILLA URQUIZA,06
Denuncia,09/06/2021,14:31:03,MONTE CASTRO,06
Denuncia,09/06/2021,20:48:04,VILLA DEL PARQUE,06
Denuncia,09/06/2021,00:30:37,PALERMO,06
Denuncia,09/06/2021,00:08:06,SAN TELMO,06
Denuncia,09/06/2021,14:23:13,MONSERRAT,06
Denuncia,09/06/2021,18:44:38,BELGRANO,06
Denuncia,09/06/2021,16:57:01,VILLA URQUIZA,06
Denuncia,09/06/2021,15:19:47,CABALLITO,06
Denuncia,09/06/2021,15:35:04,CABALLITO,06
Denuncia,09/06/2021,13:31:54,ALMAGRO,06
Denuncia,09/06/2021,10:50:10,NUÑEZ,06
Denuncia,09/06/2021,13:29:29,FLORES,06
Denuncia,09/06/2021,16:01:11,FLORES,06
Denuncia,09/06/2021,18:24:20,BARRACAS,06
Denuncia,10/06/2021,15:49:01,CABALLITO,06
Denuncia,10/06/2021,13:30:40,FLORES,06
Denuncia,10/06/2021,14:27:55,ALMAGRO,06
Denuncia,10/06/2021,17:16:10,CABALLITO,06
Denuncia,10/06/2021,20:03:48,MONSERRAT,06
Denuncia,10/06/2021,00:26:11,CHACARITA,06
Denuncia,10/06/2021,11:39:24,NUÑEZ,06
Denuncia,10/06/2021,08:25:02,BELGRANO,06
Denuncia,10/06/2021,17:22:39,PALERMO,06
Denuncia,10/06/2021,18:27:03,PALERMO,06
Denuncia,10/06/2021,16:06:48,BELGRANO,06
Denuncia,10/06/2021,13:47:56,VILLA URQUIZA,06
